latitude,longitude
67.08296281920411,-25.27533840936807
67.23537274099364,-25.843330450589036
67.3857431686098,-26.418513200488302
67.53403328058738,-27.000931576482948
67.6802017426665,-27.590626292278202
67.82420672977716,-28.18763356304907
67.96600595039905,-28.79198480342648
68.10555667338969,-29.403706319003867
68.24281575736927,-30.022818992186238
68.37773968274551,-30.649337963317777
68.5102845864549,-31.283272308139715
68.64040629948934,-31.924624712751438
68.76806038726778,-32.57339114737026
68.89320219290248,-33.22956054031067
69.01578688339748,-33.89311445372858
69.13576949880417,-34.564026762800765
69.25310500434358,-35.24226334013091
69.3677483454901,-35.92778174729198
69.47965450599304,-36.62053093552562
69.58877856879415,-37.32045095772299
69.69507577977926,-38.027472693904926
69.79850161428055,-38.741517592500635
69.899011846224,-39.46249742978976
69.99656261979283,-40.19031408992362
70.09111052345355,-40.92485936797025
70.18261266616697,-41.66601479843835
70.2710267555801,-42.41365151171891
70.35631117797061,-43.16763012084486
70.43842507968976,-43.92780064089975
70.51732844982429,-44.69400244331117
70.59298220377445,-45.46606424713731
70.66534826742168,-46.243804149298256
70.73438966153765,-47.02702969551432
70.80007058606706,-47.8155379934949
70.86235650389767,-48.609115869670646
70.92121422371702,-49.40754007048335
70.97661198154165,-50.21057750894097
71.02851952049599,-51.017985556815
71.07690816841165,-51.82951238250447
71.12175091281615,-52.6448973342197
71.16302247288144,-53.463871367755395
71.2006993679084,-54.28615751772801
71.23475998193379,-55.11147141075599
71.26518462406025,-55.93952181866413
71.29195558412829,-56.77001124940496
71.3150571833724,-57.60263657301421
71.3344758197298,-58.43708967955985
71.35020000750104,-59.27305816571154
71.36222041109588,-60.11022604625492
71.37052987263502,-60.94827448660689
71.37512343321845,-61.78688255216068
71.3759983477136,-62.62572797010371
71.37315409296059,-63.46448789921499
71.36659236933751,-64.3028397030586
71.35631709567471,-65.14046172195337
71.3423343975538,-65.97703403911117
71.3246525890723,-66.8122392364021
71.30328214820062,-67.64576313531992
71.27823568590058,-68.4772955188826
71.24952790921655,-69.30653083041278
71.2171755785885,-70.13316884539117
71.18119745967216,-70.9569153128638
71.14161426998382,-71.77748256320243
71.09844862071557,-72.59459007936427
71.05172495409194,-73.4079650291654
71.00146947665874,-74.21734275646486
70.94771008891212,-75.02246722955061
70.89047631168688,-75.82309144541642
70.82979920973169,-76.61897778901356
70.76571131290191,-77.40989834695223
70.69824653540076,-78.19563517550418
70.62744009349495,-78.97598052312003
70.55332842212351,-79.7507370080161
70.47594909080718,-80.51971775170458
70.39534071925178,-81.28274646963162
70.31154289302233,-82.03965752035342
70.22459607964565,-82.79029591491272
70.13454154547816,-83.53451728828264
70.04142127365319,-84.27218783491625
69.9452778833985,-85.0031842105812
69.84615455098964,-85.72739340276976
69.74409493258014,-86.44471257205522
69.63914308912385,-87.15504886681849
69.53134341357926,-87.85831921379567
69.42074056056092,-88.55445008689885
69.30737937857802,-89.24337725674225
69.19130484497703,-89.92504552326398
69.07256200368175,-90.59940843377657
68.95119590580296,-91.26642798870336
68.82725155316838,-91.92607433717063
68.70077384480555,-92.5783254645264
68.57180752639067,-93.2231668737482
68.44039714266115,-93.86059126258797
68.30658699277383,-94.4905981981817
68.17042108857694,-95.11319379072751
68.0319431157518,-95.72839036771298
67.89119639776919,-96.33620615004453
67.74822386259568,-96.93666493131028
67.60306801207662,-97.52979576128422
67.45577089391591,-98.11563263466208
67.30637407616628,-98.69421418590301
67.15491862413899,-99.26558339094397
67.00144507963853,-99.82978727644547
66.84599344242433,-100.38687663713138
66.68860315380007,-100.9369057616896
66.52931308222975,-101.47993216761574
66.36816151087918,-102.01601634529798
66.20518612698186,-102.54522151156944
66.04042401292892,-103.06761337288354
65.87391163898374,-103.58325989820658
65.7056848575244,-104.0922311016633
65.53577889871794,-104.59459883492273
65.36422836753418,-105.09043658926277
65.19106724200827,-105.57981930721424
65.01632887266507,-106.06282320364753
64.84004598302074,-106.53952559613491
64.66225067108064,-107.01000474439454
64.48297441175575,-107.4743396985996
64.30224806012309,-107.9326101563167
64.12010185545932,-108.38489632782195
63.93656542597979,-108.83127880953133
63.75166779421888,-109.27183846527117
63.56543738299104,-109.70665631510798
63.377902021874675,-110.13581343145222
63.18908895416506,-110.55939084214765
62.99902484424486,-110.97746944025643
62.80773578532465,-111.39012990025182
62.61524730750831,-111.7974526003318
62.421584386141035,-112.19951755057062
62.2267714504012,-112.59640432662894
62.030832392099,-112.98819200875052
61.83379057464806,-113.37495912577663
61.635668842178276,-113.7567836039195
61.43648952876096,-114.1337427200401
61.23627446771877,-114.5059130591863
61.03504500099588,-114.873370476153
60.832821988565385,-115.23619006083564
60.62962581785257,-115.59444610715707
60.42547641315532,-115.94821208535447
60.220393245043624,-116.29756061742374
60.01439533972223,-116.64256345552683
59.8075012883421,-116.98329146317421
59.599729256247414,-117.31981459900572
59.39109699214599,-117.65220190299966
59.18162183719296,-117.98052148494801
58.97132073397778,-118.30484051504457
58.760210235406305,-118.62522521643972
58.54830651347034,-118.94174085962328
58.33562536789812,-119.25445175850369
58.12218223468,-119.56342126806024
57.90799219446452,-119.86871178344919
57.69306998082005,-120.17038474045462
57.47742998835942,-120.46850061717718
57.26108628072348,-120.76311893686376
57.044052598422184,-121.05429827178354
56.826342366530355,-121.34209624806395
56.607968702237734,-121.62656955140336
56.38894442225138,-121.90777393358381
56.169282050050604,-122.18576421971065
55.948993822993685,-122.46059431611181
55.72809169927679,-122.73231721883214
55.50658736474529,-123.00098502266377
55.28449223955844,-123.26664893065647
55.061817484707866,-123.52935926405608
54.83857400839152,-123.78916547262251
54.61477247224386,-124.04611614528174
54.39042329742431,-124.30025902106969
54.16553667056528,-124.5516410003291
53.94012254958147,-124.80030815612217
53.714190669342685,-125.04630574582599
53.48775054721191,-125.28967822287866
53.260811488450656,-125.5304692486474
53.033382591494025,-125.76872170439138
52.805472753097575,-126.0044777032946
52.577090673357986,-126.23777860254627
52.348244860610315,-126.46866501544658
52.118943636203994,-126.69717682351923
51.88919513915971,-126.92335318861272
51.65900733070994,-127.1472325649736
51.42838799872526,-127.36885271127703
51.19734476202902,-127.58825070260129
50.965885074602625,-127.80546294233262
50.73401622968396,-128.02052517399068
50.501745363761216,-128.23347249296268
50.26907946046457,-128.44433935813845
50.03602535435814,-128.6531596034367
49.802589734634196,-128.8599664492161
49.568779148712565,-129.06479251356356
49.334600005746694,-129.26766982345455
49.10005858003944,-129.46862982577974
48.86516101437003,-129.6677033982331
48.6299133232351,-129.8649208600583
48.394321396005274,-130.06031198264884
48.158391,-130.253906
48.167252946853154,-130.6519276655307
48.174736266057565,-131.05007582051573
48.1808401999484,-131.44832918013614
48.1855641301234,-131.84666641668454
48.18890757774686,-132.24506616823015
48.190870203785046,-132.64350704731785
48.19145180917305,-133.0419676496925
48.190652334912826,-133.44042656304018
48.188471862102226,-133.838862375737
48.18491061189503,-134.2372536855978
48.179968945392126,-134.63557910861496
48.1736473634638,-135.0338172876794
48.16594650650345,-135.43194690127493
48.156867154112916,-135.82994667213703
48.146410224719986,-136.2277953758683
48.134576775128245,-136.6254718495011
48.121368,-137.022955
